,Genotype,Num_ID,Isolate,Tray,Time,Image,Lesion.0.m.cx,Lesion.0.m.cy,Lesion.0.m.majoraxis,Lesion.0.m.eccentricity,Lesion.0.m.theta,Lesion.0.s.area,Lesion.0.s.perimeter,Lesion.0.s.radius.mean,Lesion.0.s.radius.sd,Lesion.0.s.radius.min,Lesion.0.s.radius.max,Lesion.red.m.cx,Lesion.red.m.cy,Lesion.red.m.majoraxis,Lesion.red.m.eccentricity,Lesion.red.m.theta,Lesion.grn.m.cx,Lesion.grn.m.cy,Lesion.grn.m.majoraxis,Lesion.grn.m.eccentricity,Lesion.grn.m.theta,Lesion.blu.m.cx,Lesion.blu.m.cy,Lesion.blu.m.majoraxis,Lesion.blu.m.eccentricity,Lesion.blu.m.theta,Lesion.redgrn.m.cx,Lesion.redgrn.m.cy,Lesion.redgrn.m.majoraxis,Lesion.redgrn.m.eccentricity,Lesion.redgrn.m.theta,Lesion.redblu.m.cx,Lesion.redblu.m.cy,Lesion.redblu.m.majoraxis,Lesion.redblu.m.eccentricity,Lesion.redblu.m.theta,Lesion.grnblu.m.cx,Lesion.grnblu.m.cy,Lesion.grnblu.m.majoraxis,Lesion.grnblu.m.eccentricity,Lesion.grnblu.m.theta,Lesion.Bred.m.cx,Lesion.Bred.m.cy,Lesion.Bred.m.majoraxis,Lesion.Bred.m.eccentricity,Lesion.Bred.m.theta,Lesion.Bgrn.m.cx,Lesion.Bgrn.m.cy,Lesion.Bgrn.m.majoraxis,Lesion.Bgrn.m.eccentricity,Lesion.Bgrn.m.theta,Lesion.Bblu.m.cx,Lesion.Bblu.m.cy,Lesion.Bblu.m.majoraxis,Lesion.Bblu.m.eccentricity,Lesion.Bblu.m.theta,Lesion.Bredgrn.m.cx,Lesion.Bredgrn.m.cy,Lesion.Bredgrn.m.majoraxis,Lesion.Bredgrn.m.eccentricity,Lesion.Bredgrn.m.theta,Lesion.Bredblu.m.cx,Lesion.Bredblu.m.cy,Lesion.Bredblu.m.majoraxis,Lesion.Bredblu.m.eccentricity,Lesion.Bredblu.m.theta,Lesion.Bgrnblu.m.cx,Lesion.Bgrnblu.m.cy,Lesion.Bgrnblu.m.majoraxis,Lesion.Bgrnblu.m.eccentricity,Lesion.Bgrnblu.m.theta,Leaf.0.m.cx,Leaf.0.m.cy,Leaf.0.m.majoraxis,Leaf.0.m.eccentricity,Leaf.0.m.theta,Leaf.0.s.area,Leaf.0.s.perimeter,Leaf.0.s.radius.mean,Leaf.0.s.radius.sd,Leaf.0.s.radius.min,Leaf.0.s.radius.max,Leaf.red.m.cx,Leaf.red.m.cy,Leaf.red.m.majoraxis,Leaf.red.m.eccentricity,Leaf.red.m.theta,Leaf.grn.m.cx,Leaf.grn.m.cy,Leaf.grn.m.majoraxis,Leaf.grn.m.eccentricity,Leaf.grn.m.theta,Leaf.blu.m.cx,Leaf.blu.m.cy,Leaf.blu.m.majoraxis,Leaf.blu.m.eccentricity,Leaf.blu.m.theta,Leaf.redgrn.m.cx,Leaf.redgrn.m.cy,Leaf.redgrn.m.majoraxis,Leaf.redgrn.m.eccentricity,Leaf.redgrn.m.theta,Leaf.redblu.m.cx,Leaf.redblu.m.cy,Leaf.redblu.m.majoraxis,Leaf.redblu.m.eccentricity,Leaf.redblu.m.theta,Leaf.grnblu.m.cx,Leaf.grnblu.m.cy,Leaf.grnblu.m.majoraxis,Leaf.grnblu.m.eccentricity,Leaf.grnblu.m.theta,Leaf.Bred.m.cx,Leaf.Bred.m.cy,Leaf.Bred.m.majoraxis,Leaf.Bred.m.eccentricity,Leaf.Bred.m.theta,Leaf.Bgrn.m.cx,Leaf.Bgrn.m.cy,Leaf.Bgrn.m.majoraxis,Leaf.Bgrn.m.eccentricity,Leaf.Bgrn.m.theta,Leaf.Bblu.m.cx,Leaf.Bblu.m.cy,Leaf.Bblu.m.majoraxis,Leaf.Bblu.m.eccentricity,Leaf.Bblu.m.theta,Leaf.Bredgrn.m.cx,Leaf.Bredgrn.m.cy,Leaf.Bredgrn.m.majoraxis,Leaf.Bredgrn.m.eccentricity,Leaf.Bredgrn.m.theta,Leaf.Bredblu.m.cx,Leaf.Bredblu.m.cy,Leaf.Bredblu.m.majoraxis,Leaf.Bredblu.m.eccentricity,Leaf.Bredblu.m.theta,Leaf.Bgrnblu.m.cx,Leaf.Bgrnblu.m.cy,Leaf.Bgrnblu.m.majoraxis,Leaf.Bgrnblu.m.eccentricity,Leaf.Bgrnblu.m.theta,Lesion.Size,Leaf.Size,Lesion.Prop,Leaf.Grn,Leaf.Ylw,Lesion.Grn,Lesion.Ylw,Area.cm,Area.mm,Botrydial_HL,X0,AT1G22410,AT1G22410.1,AT4G39980,AT4G33510,AT5G66120,AT1G48860.CIS2,AT1G48860.CIS1,AT1G48850
494,3-1-8-16,17,Molly,T5,72,T5_IMG_9521_C.jpg,1957.401327,623.1243781,44.53580561,0.62674789,0.13294709,1206,118,19.19369049,1.930002969,15.67074502,21.86854513,1957.495874,622.9471565,44.20297146,0.62777198,0.165362821,1957.35279,623.1407275,45.07588565,0.633589201,0.159670577,1957.779522,623.0391172,43.5074482,0.615774961,0.204653762,1957.487988,622.4485112,46.17195256,0.682552613,0.340388684,1954.539227,623.1606159,52.17749299,0.716461524,-0.064332366,1953.634869,624.3127223,56.39430086,0.730966435,-0.021087555,1957.495694,622.7914483,43.27905745,0.621162132,0.240506589,1957.223782,623.3251549,45.13310715,0.633522826,0.229014571,1958.142782,623.6680293,42.19718392,0.584321557,0.377541971,1956.948361,622.3864607,46.24455812,0.828660896,0.707736496,1909.101018,582.1910277,109.0610845,0,-0.767467517,2006.446632,641.1714637,0,0,-1.353646287,1927.24377,620.1188582,429.1369252,0.977544487,0.189874308,28412,992,127.6481485,59.49266826,41.10246124,233.9819339,1926.011974,619.3495927,430.8163955,0.980017852,0.18803733,1928.076876,619.899154,426.7684871,0.979001722,0.189355967,1910.368723,616.2006801,455.8971371,0.983493759,0.183463853,1925.435418,617.6675673,414.9975244,0.987558258,0.178397248,1982.582156,622.064112,246.7836723,0,0.323153812,1970.83551,626.6317037,309.0499955,0.974748694,0.229906172,1926.590149,619.1674137,429.2424557,0.982755855,0.189978913,1928.904218,619.9283798,425.4623925,0.980978722,0.190891073,1905.551832,615.7050662,451.6104149,0.993503266,0.19063071,1928.102245,618.0872382,400.9518711,0.98875825,0.18867375,1969.182621,621.3416075,387.7795966,0,0.178687739,1966.218607,623.4556264,351.2144895,0.993781072,0.204863144,1206,28412,0.042446853,19409,6578,161,587,3.988567193,39.88567193,1,NA,1,0,1,0,1,0,0,0
495,3-1-8-16,17,Molly,T2,72,T2_IMG_9520_C.jpg,2120.22488,663.4401914,16.85987649,0.338016877,-1.390885624,209,48,7.684991463,0.461564324,6.63943004,8.650550922,2120.22605,663.4807229,16.82732045,0.329461084,-1.438036082,2120.209914,663.4223242,16.94710269,0.326148686,-1.476633966,2120.279985,663.4991879,17.25507354,0.390272082,-1.55295413,2119.979201,664.1340535,16.68952321,0.480701003,1.023472984,2120.253691,663.5275511,16.90709045,0.272107588,0.194490174,2119.968954,662.6031331,18.70958597,0.36102989,0.396419077,2120.060136,663.5423602,17.10221158,0.456933808,1.440162411,2120.023963,663.2666082,17.7449218,0.440054878,1.229059649,2119.841046,662.949396,21.55966531,0.81222084,1.376349835,2122.89053,663.1768342,21.50120839,0.704304908,-0.446352793,2127.684501,674.382796,22.29310346,0,-0.302657488,2119.450876,664.1714184,13.58475088,0,-1.126003138,2210.892978,645.9957331,390.8781101,0.956047287,-0.1837857,34451,895,119.3351497,45.79408269,50.48462922,195.8808939,2213.954229,645.144964,386.188616,0.959316566,-0.185010271,2212.987007,645.3642004,385.8646298,0.958119146,-0.184678191,2216.187524,645.6127954,387.2639989,0.960523591,-0.184319901,2218.331381,643.2916699,358.0993064,0.95132073,-0.185212389,2125.175638,663.4379189,332.7844237,0.779837236,-0.154219099,2240.803523,639.2759349,296.6365595,0.994346963,-0.180650199,2215.40253,645.2980146,380.3745785,0.963490877,-0.185553552,2214.138225,645.5662856,381.946164,0.960756899,-0.184653009,2218.973373,648.6033947,363.1471614,0.978531401,-0.193062098,2210.196157,642.6516987,344.2661819,0.936486894,-0.156351969,2143.492259,649.2682271,329.5483813,0.778184018,-0.143281289,2262.653993,633.5996029,254.7139505,0,-0.253868932,209,34451,0.006066587,32911,1330,45,164,4.836341277,48.36341277,1,NA,1,0,1,0,1,0,0,0
496,3-1-8-16,46,1.04.17,T1,96,IMG_9527_T1_C_OG.jpg,2161.240514,1032.663923,109.9135998,0.838588222,-0.001970033,4981,263,40.1584525,9.495813306,21.56242352,55.27878609,2159.931658,1033.343638,112.6230443,0.849665982,0.000805142,2160.21252,1033.393981,113.0627339,0.850037909,-0.001344454,2159.192301,1035.127046,105.0923173,0.839474616,0.030312003,2150.875595,1037.213132,129.352102,0.906658388,0.023558245,2200.175504,987.4020185,180.8676306,0,0.472793848,2310.981575,886.7453997,303.1483309,0,0.707391143,2159.397874,1033.447253,113.443862,0.844412027,-0.02336142,2159.80153,1033.579549,114.1379552,0.85033657,-0.025836287,2158.842007,1035.164221,104.5618203,0.839031488,0.018480336,2142.183178,1037.506767,124.0174183,0.885284577,-0.09513647,2213.604168,974.5736067,182.5424439,0,0.575169248,1873.229505,1239.365369,0,0,0.982503788,2155.652826,1037.540558,414.1298236,0.975323114,0.071341229,20255,925,121.0064299,60.67631554,13.10834256,227.1668193,2159.570872,1038.231163,392.871648,0.975339799,0.069732521,2160.67396,1038.271883,399.9172619,0.975731732,0.076079531,2150.704095,1039.443435,396.4693005,0.975504362,0.045766056,2171.699758,1042.023518,311.1335679,0.976932499,0.080936785,2220.072414,1037.543779,244.0290407,0.971360466,0.149404614,2216.5559,1038.566576,310.0068779,0.984305646,0.220628968,2157.570349,1038.84472,400.7823278,0.976074848,0.060922968,2159.213274,1038.631748,405.587785,0.975935125,0.07106938,2157.392396,1040.189656,357.1774716,0.976721964,0.040665975,2165.93107,1043.925732,314.0223604,0.986851822,0.049562999,2253.893022,1040.509015,0,0,-1.532337361,2231.098637,1038.346743,202.1544428,0,0.552558853,4981,20255,0.245914589,8080,6512,0,1068,2.843461513,28.43461513,0,NA,1,0,1,0,1,0,0,0
497,3-1-8-16,80,1.02.01,T5,72,T5_IMG_9521_C.jpg,2006.158794,1824.022111,39.51104299,0.580032864,-1.00432409,995,103,17.42147579,1.444729037,15.10889558,20.72888064,2006.088579,1824.213915,38.87790543,0.576798532,-1.020634943,2006.106237,1824.244872,39.63602722,0.582568198,-1.013031401,2006.145999,1824.168591,38.5460285,0.570763279,-1.045552635,2005.890403,1825.67296,38.45263929,0.633232461,-1.088684664,2004.898416,1826.170343,34.60619582,0.378695165,-1.000595515,2005.101947,1826.360056,41.38777615,0.53025011,-0.901583398,2006.136972,1824.012398,38.86335488,0.616542639,-1.120770645,2006.117649,1824.117608,40.43060993,0.617521324,-1.105621008,2006.21129,1823.838548,39.95009925,0.63400976,-1.223665118,2006.077211,1826.789274,40.01822816,0.866167669,-1.229569978,2005.876613,1820.513075,40.58126184,0.779862967,-1.366730925,2004.683924,1819.883927,52.58130847,0.808466121,-1.292194248,2013.924774,1817.418958,328.7906018,0.970951918,0.129416408,19169,775,102.5669564,45.6819035,33.72363839,186.9769658,2013.483979,1818.267304,319.3402167,0.970765946,0.127288627,2012.784766,1817.856427,320.5186588,0.970469571,0.127123986,2016.416403,1818.994489,326.2354485,0.971905906,0.132400815,2025.178228,1818.089189,330.6778852,0.968637994,0.166197873,2017.41827,1805.714936,407.0821025,0.979436441,0.155295022,1959.957058,1835.163109,0,0,-1.497786135,2015.521559,1819.111132,325.8720957,0.973073042,0.129543671,2014.238665,1818.470065,326.8135267,0.972008996,0.128327902,2017.357918,1819.724161,287.2604995,0.97978962,0.128797073,1994.153654,1805.231828,240.9850537,0.952546268,0.183531024,2013.0068,1806.32687,401.1079305,0.966274973,0.146731025,2568.275629,1432.694372,1380.323832,0,0.791253781,995,19169,0.051906724,17939,235,326,442,2.691005368,26.91005368,0,NA,1,0,1,0,1,0,0,0
498,3-1-8-16,47,1.04.17,T2,72,T2_IMG_9520_C.jpg,2316.349432,1155.18892,34.31891846,0.64302116,0.618948297,704,85,14.62669297,1.563973132,10.94003789,17.42451838,2316.721746,1155.264099,34.30829741,0.638709154,0.583879686,2316.444323,1155.245153,35.28761774,0.653972583,0.591723795,2317.435339,1155.602287,35.83125415,0.653365029,0.546104228,2319.828738,1156.277038,40.10361779,0.717476022,0.324751629,2315.339933,1154.632487,29.00421217,0.540542487,1.081719899,2310.501117,1153.823407,40.90932309,0.712640059,1.150373571,2317.254088,1155.198336,35.18005742,0.654732947,0.497510867,2316.665817,1155.149608,37.75599002,0.690360768,0.514822973,2319.240853,1155.410292,41.07774716,0.738444897,0.472810365,2328.580526,1154.745476,46.82862889,0.94210644,0.471728058,2309.963889,1155.331091,30.30648725,0,-1.471382691,2397.109703,1155.551286,0,0,1.565414951,2298.201384,1127.902288,361.9699484,0.926141862,-0.073911271,35400,908,123.4742214,47.82106842,48.64823557,213.8283899,2292.033121,1127.800344,366.80284,0.932780111,-0.083764875,2294.410132,1127.67169,363.8336718,0.930460664,-0.081101505,2287.593619,1127.95309,375.8143777,0.93703401,-0.085246814,2232.866229,1134.754075,428.3262226,0.968063267,-0.103958528,2137.140307,1083.665736,36.41905644,0,-1.277884288,2293.235751,1120.624735,280.2741183,0.913546493,-0.163670797,2288.689679,1127.792327,376.1317863,0.935931582,-0.086948553,2291.484116,1127.758464,373.0934544,0.933197308,-0.084018195,2285.496662,1127.036058,370.5230578,0.943827848,-0.090096345,2205.38642,1142.308534,408.6384183,0,-0.064577219,1831.831429,990.246318,0,0,-1.278003736,2284.691997,1118.265211,284.1029207,0.941618596,-0.21213123,704,35400,0.019887006,32961,1733,122,334,4.969564924,49.69564924,0,NA,1,0,1,0,1,0,0,0
499,3-1-8-16,41,1.04.17,T3,72,T3_IMG_9525_C.jpg,2256.373593,1041.876151,44.14904719,0.765531518,0.103786244,977,108,17.34497278,2.872863107,13.20916008,22.38386619,2256.381104,1041.827774,44.11138007,0.768563337,0.107302469,2256.300222,1041.944118,45.29100485,0.773195753,0.101454928,2256.361894,1041.981029,44.44392707,0.760822351,0.103152514,2256.179674,1042.035851,49.43203297,0.809897368,0.112123506,2256.343195,1041.044011,43.42947171,0.797986143,0.129421534,2254.796169,1041.509222,53.80119313,0.825292241,0.079553597,2256.609987,1041.700699,44.2984002,0.775352624,0.106613264,2256.459779,1041.956544,46.59950804,0.773626463,0.094718256,2256.948111,1041.910772,45.37702151,0.746722141,0.101354153,2257.900311,1041.518022,54.24331058,0.816297094,0.08650726,2255.575721,1040.420238,40.67324882,0.933118211,0.133637452,2245.956146,1042.016746,69.3512489,0.834209722,0.096922656,2270.692134,1064.856171,275.6688908,0.911511274,0.459604528,23507,667,95.34676486,32.0796489,48.09842797,157.9030931,2273.080511,1065.840588,272.5918401,0.91482659,0.462624376,2272.088185,1065.600856,272.5825855,0.913492912,0.462125299,2275.29931,1067.621746,282.1171992,0.924355689,0.455817144,2290.094472,1075.246203,261.4814137,0.92818069,0.467897421,2284.569662,1068.690252,200.0300376,0.885380338,0.537191211,2271.65286,1064.374947,233.7729566,0.883979124,0.489146538,2274.569402,1066.369826,276.6059198,0.91642526,0.465593524,2273.317356,1066.13728,276.7769686,0.914594849,0.465552751,2276.681554,1068.31689,274.4057816,0.932025204,0.456713796,2292.896885,1078.137794,241.1474143,0.964707661,0.460551674,2295.315449,1070.929239,165.6017821,0.95148756,0.700707992,2274.75913,1065.180484,234.3278243,0.896801384,0.515545031,977,23507,0.041562088,21109,1396,204,463,3.299987646,32.99987646,0,NA,1,0,1,0,1,0,0,0
500,3-1-8-16,30,KernB2,T4,96,IMG_9530_T4_C_OG.jpg,1977.235209,457.2558235,106.365907,0.83370774,0.210846699,4851,252,39.62514156,8.509158308,26.17011504,52.33115252,1977.537618,456.5622296,108.7596934,0.848214623,0.22644597,1977.452221,456.6533503,109.6459864,0.848186846,0.216866758,1976.594905,455.6425753,106.8241815,0.855735037,0.211055459,1979.361451,453.5310419,132.1974606,0.917264773,0.277130068,1994.494265,462.2819876,117.1729656,0.80342898,0.341093421,2009.561921,455.4596346,147.7670469,0.914716235,0.449726227,1977.815151,457.5053337,109.4359291,0.847747497,0.228473871,1977.59779,457.6124541,109.8607625,0.844131151,0.217524498,1976.138532,454.8096217,108.7449096,0.879250909,0.189776873,1985.601848,461.310037,144.2515338,0.959337299,0.204843297,1999.666469,483.6503031,99.49768081,0,-0.514073043,2030.108682,516.2055531,141.3885486,0,-0.689043203,1935.864728,424.8941162,390.6240069,0.961655145,0.26539638,32394,867,120.6843125,48.84923533,49.32330328,210.9529031,1936.595724,424.914376,381.1774073,0.962764189,0.263770452,1936.197464,424.4828352,384.7329723,0.962702513,0.262345558,1931.908395,424.7595525,386.8082991,0.964412225,0.266777781,1956.379025,428.7497838,300.0858255,0.955986948,0.248434153,1936.545728,408.8854719,149.932325,0,-0.052940299,1939.464704,417.4202877,336.8287539,0.975721869,0.222070864,1935.085349,424.0299401,377.820842,0.965629386,0.263052633,1935.237233,423.9175243,382.7010825,0.964611563,0.262970659,1927.645454,423.9393146,363.4403177,0.974287017,0.266440728,1956.978059,429.4062773,300.9546143,0.951180463,0.25166398,1866.907367,374.17156,0,0,-0.925781872,1929.633802,410.0885987,345.2304896,0,0.195433972,4851,32394,0.149749954,19526,7643,70,1923,4.547573055,45.47573055,0,NA,1,0,1,0,1,0,0,0
501,3-1-8-16,39,KernB2,T3,96,IMG_9529_T3_C_OG.jpg,2191.22069,508.0931034,31.19049233,0.641058941,0.590740011,580,80,13.22879286,1.470164385,10.77497825,16.39131344,2191.270808,508.1457197,31.24946103,0.658122871,0.584583243,2191.278374,508.2460631,32.05637552,0.660682134,0.587205691,2191.272506,508.2874396,32.66273914,0.677690135,0.607140757,2192.232236,509.4456513,37.93549064,0.789825419,0.531780778,2191.28442,507.9141644,28.25209047,0.649998023,0.512062625,2191.731497,509.8074887,38.62528123,0.747842012,0.445810133,2191.34255,509.1029948,31.80301714,0.714560905,0.550169354,2191.464987,509.5663306,33.99485484,0.718488855,0.528108737,2191.119106,511.1621781,36.23225689,0.769734493,0.554438135,2197.602402,535.3206112,53.76426902,0,-0.08670571,2191.401433,508.0690677,21.39799982,0.735442674,0.348856875,2186.940947,500.4712421,18.26315736,0,-1.052334848,2190.495207,493.6844465,324.8482365,0.971272586,0.547542464,19404,703,97.55035995,42.29543359,35.58310391,172.365752,2189.480224,492.3536851,317.3631732,0.972598861,0.546774374,2190.800088,493.2035957,318.6681868,0.97214113,0.547360767,2186.066574,491.5101383,320.4385292,0.972909659,0.54247627,2182.354309,488.2882639,265.2185041,0.971087091,0.573453939,2174.417865,461.2864608,0,0,-0.612310834,2202.105234,493.5690507,258.1756136,0.978380396,0.566149211,2189.974714,492.1531021,311.6167298,0.976155373,0.546672232,2191.615939,493.3103644,314.8137118,0.974705481,0.54769197,2188.470905,495.4872665,280.9455351,0.983349725,0.531011754,2185.458118,495.5376929,275.2137338,0.971002718,0.626834787,2104.033576,352.9179625,0,0,-0.681338431,2200.493274,483.8830593,249.1509675,0,0.512132157,580,19404,0.029890744,14471,4271,19,227,2.723995418,27.23995418,0,NA,1,0,1,0,1,0,0,0
502,3-1-8-16,29,1.04.04,T3,72,T3_IMG_9525_C.jpg,2224.191987,808.466611,48.98131223,0.766675562,0.443863369,1198,118,19.3834731,3.251336483,13.77997633,25.47893018,2224.826941,809.0590011,49.56462239,0.76594572,0.438211233,2224.634891,809.234004,50.71809911,0.775500256,0.431381236,2224.713337,808.9625901,48.06430376,0.736579566,0.459773495,2229.600636,814.2852104,51.4578161,0.795681322,0.189828546,2225.343191,809.5005616,57.76279882,0.855957548,0.413437856,2223.161484,814.5633192,80.87967003,0.951082831,0.380780034,2225.24566,809.6755835,49.36054968,0.744939542,0.395418366,2225.078541,810.0719151,51.5359286,0.763168736,0.381719916,2225.062921,809.2320221,47.30764748,0.647061384,0.419416003,2235.623798,824.1009838,57.28148882,0,-0.457274531,2182.046751,737.9648291,229.7204219,0,-0.908008526,2224.109159,802.9971084,34.23567219,0,-1.083374203,2228.669358,834.8813654,322.6728483,0.940823415,0.49884653,25018,785,107.8706996,42.95642418,42.12949943,189.344166,2229.926837,834.254645,316.1775777,0.941636048,0.497193459,2228.500239,834.3630194,315.2503885,0.940427889,0.499427597,2238.288127,839.3913284,336.9038902,0.948152776,0.480446128,2233.730733,830.3689119,280.316935,0.945277896,0.482085394,2220.0272,822.2374817,215.422862,0.903984642,0.507043927,2214.124772,825.0480258,241.7995037,0.907303845,0.539969513,2231.94595,835.2315443,316.2282468,0.942217189,0.490950105,2229.971906,835.2112209,315.1471018,0.940441509,0.495291079,2241.238842,841.0587941,319.3424652,0.951530819,0.458005216,2232.865018,828.3125081,272.3917355,0.949531494,0.49638908,2226.633073,821.226632,200.0541427,0.946824996,0.488292589,2217.357103,824.8705761,250.3036668,0.926290315,0.539516891,1198,25018,0.047885522,14817,8450,21,758,3.512106646,35.12106646,1,NA,1,0,1,0,1,0,0,0
503,3-1-8-16,88,1.02.01,T4,96,IMG_9530_T4_C_OG.jpg,2082.757966,1955.212203,48.76259066,0.60528004,-0.089386208,1475,132,21.25713978,2.041943672,17.55431196,25.14538192,2082.806247,1955.070387,48.51246232,0.592112522,-0.100258606,2082.533013,1955.233926,49.62589347,0.604601846,-0.104146255,2082.901707,1955.079348,47.71079525,0.575997547,-0.088906515,2081.257603,1954.920664,53.09909459,0.535287095,-0.283191434,2082.236241,1955.245075,52.23242253,0.644326492,-0.063676912,2079.14572,1956.89203,62.47599138,0.706159039,-0.088005947,2082.870036,1955.081053,49.0191763,0.580529534,-0.131734612,2082.380282,1955.363059,50.62572963,0.592810576,-0.140981931,2083.259458,1955.08108,47.90356967,0.509994475,-0.045448462,2081.150314,1956.201974,61.94209341,0.564141462,-0.601616627,2079.687225,1957.076385,67.34114042,0,-0.13816231,2102.768532,1946.700258,56.50477514,0,1.225168439,2080.022816,1924.810738,355.5129758,0.94862004,0.230304775,30154,821,114.3249985,45.25182121,43.89610041,198.6430009,2072.994042,1924.064416,351.9321299,0.951389003,0.237006564,2075.569709,1924.013914,352.9004893,0.95077621,0.23359207,2069.12903,1923.249931,356.9879431,0.951563929,0.239095236,2062.389387,1924.528332,398.001802,0.967510225,0.258549744,2252.514353,1946.223352,171.0036564,0,-1.468768642,2003.262529,1910.906084,64.27220785,0,-1.570075646,2069.957189,1923.454566,356.4503584,0.953098567,0.239222103,2073.101749,1923.491906,357.5941653,0.951944701,0.23556933,2066.088666,1923.450542,341.6280079,0.955628115,0.243834216,2070.001755,1922.19892,432.1342999,0.990009455,0.249518154,2222.680176,1941.93439,182.2247824,0,-1.49866049,1942.895563,1901.333994,0,0,-1.445091901,1475,30154,0.048915567,24956,3706,33,649,4.23311471,42.3311471,0,NA,1,0,1,0,1,0,0,0
